gene_name,log2FC_12h,log2FC_18h,log2FC_24h,acc_untr_12h_tss,acc_untr_12h_avg,acc_vacv_12h_tss,acc_vacv_12h_avg,acc_untr_18h_tss,acc_untr_18h_avg,acc_vacv_18h_tss,acc_vacv_18h_avg,acc_untr_24h_tss,acc_untr_24h_avg,acc_vacv_24h_tss,acc_vacv_24h_avg,expr_delta_12h,expr_delta_18h,expr_delta_24h,acc_delta_12h_tss,acc_delta_18h_tss,acc_delta_24h_tss,acc_delta_12h_avg,acc_delta_18h_avg,acc_delta_24h_avg,expr_var,expr_range,acc_tss_var,acc_tss_range,acc_avg_var,acc_avg_range,expr_slope,acc_tss_slope,acc_avg_slope,expr_dir,acc_tss_dir,acc_avg_dir,expr_acc_tss_agreement,expr_acc_avg_agreement,agree_count,disagree_count,neutral_count,agreement_class
KCNA4,0.69863685453646,-0.298828853417414,0.876485654956269,4.81171,4.81171,5.39281,5.39281,5.13529,5.13529,5.44286,5.44286,,,4.03491,4.03491,0.69863685453646,-0.298828853417414,0.876485654956269,0.5811000000000002,0.3075699999999992,,0.5811000000000002,0.3075699999999992,,0.4013220379913933,1.175314508373683,0.0374093304500002,0.2735300000000009,0.0374093304500002,0.2735300000000009,0.0148207333683173,-0.0455883333333335,-0.0455883333333335,"['↓', '↑']","['→', 'NA']","['→', 'NA']","['neutral', 'NA']","['neutral', 'NA']",0,0,1,mixed
LOC103238460,,,,8.1799,6.0146325,,,6.94774,4.83321,,,3.8446,3.3640233333333334,,,,,,,,,,,,,,,,,,,,,"['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
LOC103238493,0.50893961421217,1.43713839111976,1.2695630741387,5.77405,6.9769725,14.1561,14.1561,4.83321,8.1560375,8.70857,8.70857,9.13092,10.09206,,,0.50893961421217,1.43713839111976,1.2695630741387,8.38205,3.87536,,7.179127500000001,0.5525324999999999,,0.2446970840174423,0.92819877690759,10.15512737805,4.50669,21.955880647012503,6.626595000000001,0.0633852883272108,-0.7511150000000006,-1.1044325000000006,"['↑', '→']","['↓', 'NA']","['↓', 'NA']","['disagree', 'NA']","['disagree', 'NA']",0,1,0,mostly_disagree
METTL15,0.472216233087781,0.0703720514867798,0.26556924183598,5.29288,17.88351,5.39281,15.841385,5.13529,15.285052000000002,4.89857,11.15786,3.8446,11.6539475,8.06983,8.06983,0.472216233087781,0.0703720514867798,0.26556924183598,0.0999299999999996,-0.23672,4.22523,-2.042125000000002,-4.127192000000003,-3.5841175000000014,0.040380611400037,0.4018441816010012,6.1734051858333325,4.46195,1.1700291961825835,2.0850670000000004,-0.0172205826043167,0.3437749999999996,-0.1284993749999999,"['→', '→']","['→', '↑']","['↓', '→']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
LOC103238508,0.568778654037609,0.381207417315566,-0.0986003648243044,5.29288,6.976975,5.39281,5.39281,5.13529,5.13529,4.89857,4.89857,3.8446,3.8446,,,0.568778654037609,0.381207417315566,-0.0986003648243044,0.0999299999999996,-0.23672,,-1.5841650000000005,-0.23672,,0.118465538577418,0.6673790188619133,0.0566666112499998,0.3366499999999996,0.9078040140125004,1.3474450000000004,-0.0556149182384927,-0.0561083333333333,0.2245741666666668,"['→', '→']","['→', 'NA']","['↑', 'NA']","['neutral', 'NA']","['neutral', 'NA']",0,0,1,mixed
KIF18A,0.270949989912902,0.938981860509006,0.571302334676407,63.9957,40.17775,37.0756,19.32424333333333,52.8633,31.718,23.4043,17.41715,31.2374,19.94387,8.06983,6.05237,0.270949989912902,0.938981860509006,0.571302334676407,-26.9201,-29.459000000000003,-23.16757,-20.85350666666667,-14.30085,-13.8915,0.111944390808925,0.668031870596104,10.018264342633335,6.291430000000002,15.262402273403724,6.962006666666671,0.0250293620636254,0.3127108333333324,0.580167222222222,"['↑', '→']","['↓', '↑']","['↑', '→']","['disagree', 'neutral']","['agree', 'neutral']",0,1,1,mostly_disagree
BDNF,0.473318242128084,0.84024202422296,-0.127185467871131,6.73639,11.918226923076922,4.71871,10.88192357142857,4.83321,9.36435,3.81,7.96637,2.88345,6.461061111111111,5.64888,4.8418975,0.473318242128084,0.84024202422296,-0.127185467871131,-2.0176800000000004,-1.0232100000000002,2.7654300000000003,-1.0363033516483515,-1.3979799999999996,-1.6191636111111103,0.2385256200081819,0.9674274920940912,6.3701508171000025,4.783110000000001,0.0865763783080046,0.582860259462759,-0.0500419758332678,0.3985924999999995,-0.0485716882885632,"['→', '↓']","['↑', '↑']","['→', '→']","['neutral', 'disagree']","['neutral', 'neutral']",0,1,1,mostly_disagree
LIN7C,0.28287022065278,0.317481433859416,0.233424488550105,29.8326,17.322155,31.6828,31.6828,23.864,13.29134,11.9743,13.335,16.3395,9.85176,4.8419,4.034915,0.28287022065278,0.317481433859416,0.233424488550105,1.850200000000001,-11.8897,-11.497600000000002,14.360645000000002,0.0436600000000009,-5.816845000000001,0.0017847310929228,0.084056945309311,61.18372654333334,13.739900000000002,107.74211350755834,20.17749,-0.0041204776752229,-1.1123166666666662,-1.6814574999999985,"['→', '→']","['↓', '→']","['↓', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
LGR4,-0.697265969255323,-0.688111681554249,-1.11905811036876,43.3054,8.02953875,24.2677,8.76332375,36.5512,8.080523333333334,18.5057,6.25928,22.587,6.5144577777777775,3.22793,4.034913333333333,-0.697265969255323,-0.688111681554249,-1.11905811036876,-19.0377,-18.0455,-19.35907,0.7337849999999992,-1.821243333333333,-2.479544444444445,0.0606178726327253,0.430946428814511,0.4688676102999984,1.3135699999999986,2.881169375926645,3.213329444444444,-0.0351493450927863,-0.0267808333333336,-0.2677774537037034,"['→', '→']","['↑', '↓']","['↓', '→']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
CCDC34,-0.819476026035248,-0.0134899323946142,-0.200261050036374,27.9079,27.9079,18.2008,18.2008,21.4474,21.4474,5.44286,4.898569999999999,12.9755,12.9755,5.64888,5.64888,-0.819476026035248,-0.0134899323946142,-0.200261050036374,-9.7071,-16.00454,-7.32662,-9.7071,-16.54883,-7.32662,0.1779873700047544,0.8059860936406339,20.10512185173333,8.677919999999999,22.920851951233324,9.22221,0.0516012479999061,0.1983733333333329,0.1983733333333328,"['↑', '→']","['↓', '↑']","['↓', '↑']","['disagree', 'neutral']","['disagree', 'neutral']",0,1,1,mostly_disagree
LOC103238608,-2.40997137630673,-1.77350208261115,-1.54152256844053,8.66107,15.191245714285715,7.41512,9.886828333333334,5.73944,13.399215,4.35428,9.1167725,7.20862,10.223125454545457,7.26285,6.052375,-2.40997137630673,-1.77350208261115,-1.54152256844053,-1.2459500000000006,-1.38516,0.0542300000000004,-5.304417380952382,-4.2824425,-4.170750454545456,0.2021851647827351,0.8684488078661998,0.6302818381000006,1.4393900000000004,0.3903514117240635,1.133666926406926,0.0723707339888499,0.1083483333333332,0.0944722438672437,"['→', '→']","['→', '↑']","['↑', '→']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
BBOX1,0.0,0.0,3.41299501168367,3.3682,4.33054,,,4.83321,4.07802,3.81,3.81,3.8446,3.8446,3.22793,3.22793,0.0,0.0,3.41299501168367,,-1.0232100000000002,-0.6166699999999996,,-0.2680200000000003,-0.6166699999999996,3.8828449832592056,3.41299501168367,0.0826373858000002,0.4065400000000005,0.0607784112499997,0.3486499999999992,0.2844162509736387,0.0677566666666667,-0.0581083333333331,"['→', '↑']","['NA', '→']","['NA', '→']","['NA', 'neutral']","['NA', 'neutral']",0,0,1,mixed
FIBIN,0.102653276973287,1.23514915657096,-1.04537983814381,4.33054,4.33054,,,3.92698,3.92698,,,3.8446,3.8446,,,0.102653276973287,1.23514915657096,-1.04537983814381,,,,,,,1.3002232410743222,2.28052899471477,,,,,-0.0956694262597579,,,"['↑', '↓']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
ANO3,-0.894972238007081,0.408256126493498,0.537262486457826,9.14224,10.9466325,8.76332,12.47086,2.71868,7.55188875,5.98714,6.5314250000000005,3.36402,5.22625125,4.03491,4.034913333333333,-0.894972238007081,0.408256126493498,0.537262486457826,-0.378919999999999,3.26846,0.67089,1.5242275000000003,-1.0204637499999991,-1.1913379166666669,0.6277238528188616,1.432234724464907,3.525475300899999,3.647379999999999,2.3131578451427663,2.715565416666667,0.1193528937054088,0.0874841666666666,-0.2262971180555554,"['↑', '→']","['↑', '↓']","['↓', '→']","['agree', 'neutral']","['disagree', 'neutral']",1,0,1,mostly_agree
MUC15,,,,,,,,,,,,3.36402,3.36402,,,,,,,,,,,,,,,,,,,,,"['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
LUZP2,2.22208700945636,3.23349304207866,2.4021648572304,6.25522,5.677816,5.39281,6.066915,4.53114,5.23598,4.35428,3.809995,2.88345,4.3251725,,,2.22208700945636,3.23349304207866,2.4021648572304,-0.8624099999999997,-0.1768599999999995,,0.3890989999999998,-1.4259849999999998,,0.2910794575011356,1.0114060326223,0.23498940125,0.6855500000000001,1.6472649635279994,1.815084,0.0150064873145033,0.1142583333333333,-0.302514,"['↑', '↓']","['↑', 'NA']","['↓', 'NA']","['agree', 'NA']","['disagree', 'NA']",1,0,0,mostly_agree
LOC103238692,,,,6.25522,6.014634999999999,6.06692,6.06692,3.62491,9.485184,7.62,8.345713333333334,4.32517,8.169785000000001,3.22793,4.438405,,,,-0.1882999999999999,3.99509,-1.0972399999999998,0.0522850000000003,-1.139470666666666,-3.7313800000000006,,,7.376458107433333,5.0923300000000005,3.742399398912928,3.783665000000001,,-0.0757449999999996,-0.3153054166666664,"['NA', 'NA']","['↑', '↓']","['↓', '↓']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
CCDC179,-1.9015616661161,0.0,0.0,4.81171,4.81171,,,3.62491,3.62491,,,3.8446,3.8446,,,-1.9015616661161,0.0,0.0,,,,,,,1.205312256680746,1.9015616661161,,,,,0.1584634721763415,,,"['↑', '→']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
SVIP,-0.106844624264807,0.147520043512629,-0.568366927040742,6.25522,15.397455,10.7856,19.099566666666668,11.4789,16.009999999999998,11.9743,11.9743,4.80575,9.130925,8.87681,8.87681,-0.106844624264807,0.147520043512629,-0.568366927040742,4.530380000000001,0.4954,4.071060000000001,3.702111666666667,-4.035699999999999,-0.2541149999999987,0.1316997291302017,0.715886970553371,4.879563816400002,4.034980000000001,14.970973989845367,7.737811666666666,-0.0384601918979945,-0.0382766666666667,-0.3296855555555554,"['→', '↓']","['↓', '↑']","['↓', '↑']","['neutral', 'disagree']","['neutral', 'disagree']",0,1,1,mostly_disagree
GAS2,0.969021978722972,1.22518825294929,1.47836464635904,7.21756,7.31379,7.41512,8.089213333333333,9.36435,6.6456675,3.81,4.354285,5.28632,6.888236666666667,4.03491,4.03491,0.969021978722972,1.22518825294929,1.47836464635904,0.1975600000000001,-5.55435,-1.25141,0.7754233333333334,-2.2913825,-2.853326666666667,0.0648582332175979,0.5093426676360681,8.949879225433333,5.75191,3.814817638053009,3.62875,0.0424452223030056,-0.1207475,-0.3023958333333331,"['→', '→']","['↓', '↑']","['↓', '→']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
FANCF,-0.0771729965233282,-0.578481817083685,-1.24531980099909,31.7573,33.2008,35.7274,28.986400000000003,33.2283,33.2283,17.9614,17.9614,27.8733,27.8733,8.87681,8.87681,-0.0771729965233282,-0.578481817083685,-1.24531980099909,3.970100000000002,-15.266899999999996,-18.99649,-4.214399999999998,-15.266899999999996,-18.99649,0.3434250645284852,1.168146804475762,151.90604446603336,22.966590000000004,59.09629709770002,14.782090000000004,-0.0973455670396467,-1.913882499999999,-1.2318408333333328,"['→', '↓']","['↓', '↓']","['↓', '↓']","['neutral', 'agree']","['neutral', 'agree']",1,0,1,mostly_agree
SLC17A6,0.0,0.0,2.40178883633417,,,,,3.92698,3.92698,,,,,,,0.0,0.0,2.40178883633417,,,,,,,1.922863204779816,2.40178883633417,,,,,0.2001490696945139,,,"['→', '↑']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
ANO5,-0.121874319745879,-0.100730032130327,-0.367664133131006,14.4351,12.510425,3.37051,11.684403333333334,12.6872,12.234100000000002,10.8857,7.892135,5.28632,7.92946,7.26285,7.26285,-0.121874319745879,-0.100730032130327,-0.367664133131006,-11.06459,-1.8015000000000008,1.9765300000000003,-0.8260216666666658,-4.341965000000002,-0.6666099999999995,0.0220189212566175,0.266934101000679,45.02485964723334,13.04112,4.315917329784266,3.6753550000000015,-0.0204824844487605,1.0867599999999995,0.0132843055555553,"['→', '→']","['↑', '↑']","['↓', '↑']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
NELL1,,,,9.14224,5.132486666666666,,,5.43736,4.83321,4.35428,4.08214,4.32517,3.60431,,,,,,,-1.0830799999999998,,,-0.7510700000000003,,,,,0.0,,0.0,,-0.0300855555555555,-0.0208630555555555,"['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
SLC6A5,,,,3.3682,3.3682,,,3.02076,3.4235233333333333,,,3.8446,3.364025,3.22793,3.22793,,,,,,-0.6166699999999996,,,-0.1360949999999996,,,,0.0,,0.0,,-0.0128472916666666,-0.0028353124999999,"['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
PRMT3,0.281471336007163,0.390009168234837,0.147310994782219,7.21756,13.312396666666666,10.1115,18.740042,12.3851,14.197554444444444,17.4171,14.26028,7.20862,13.69638625,5.64888,6.6575975,0.281471336007163,0.390009168234837,0.147310994782219,2.89394,5.032000000000002,-1.5597399999999997,5.4276453333333325,0.0627255555555557,-7.03878875,0.0147803102632521,0.242698173452618,11.309600388933337,6.5917400000000015,39.10430806801606,12.466434083333333,-0.0111800284354119,-0.3711399999999993,-1.0388695069444434,"['→', '→']","['↑', '↓']","['↓', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
HTATIP2,-0.553904776298018,-0.46604946108746,-0.420056402105002,3.3682,10.4654525,3.37051,7.415109999999999,4.22906,7.9294775,7.62,7.25714,12.4949,10.09205,6.45586,6.45586,-0.553904776298018,-0.46604946108746,-0.420056402105002,0.00231,3.3909400000000005,-6.039039999999999,-3.0503425,-0.6723375000000003,-3.63619,0.0046248841932373,0.133848374193016,22.8175409833,9.42998,2.463757785839583,2.9638525,0.0111540311827513,-0.5034458333333325,-0.0488206249999998,"['→', '→']","['↑', '↓']","['↑', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
DBX1,,,,3.84937,3.84937,,,,,,,3.8446,3.8446,,,,,,,,,,,,,,,,,,,,,"['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
NAV2,0.457625782948743,-0.30670200253679,-0.840760352118473,5.29288,11.482698737864077,21.5713,8.797597288135593,5.13529,9.705224587155964,3.26571,5.89359328125,4.80575,7.980778876404494,3.22793,4.655669615384616,0.457625782948743,-0.30670200253679,-0.840760352118473,16.27842,-1.8695800000000005,-1.5778199999999996,-2.6851014497284837,-3.811631305905964,-3.325109261019878,0.4258703066929855,1.298386135067216,108.04672247253332,18.148,0.3192305359222325,1.1265298561774806,-0.1081988445889345,-1.4880199999999986,-0.0533339842742828,"['↓', '→']","['↓', '→']","['↓', '→']","['agree', 'neutral']","['agree', 'neutral']",1,0,1,mostly_agree
LOC103242170,0.0,0.0,2.41140573898208,3.3682,3.3682,,,,,,,,,,,0.0,0.0,2.41140573898208,,,,,,,1.938292545998571,2.41140573898208,,,,,0.2009504782485064,,,"['→', '↑']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
E2F8,0.782296254131122,1.1457077990833,0.662984818410246,5.77405,13.953958,12.8079,12.47088,4.83321,11.66013,3.26571,7.0757183333333336,4.80575,8.890631666666666,9.68379,9.68379,0.782296254131122,1.1457077990833,0.662984818410246,7.03385,-1.5675000000000003,4.87804,-1.4830780000000008,-4.584411666666665,0.7931583333333343,0.0632207742946972,0.4827229806730539,20.0292874117,8.60135,7.286296910347813,5.37757,-0.0099426196434062,-0.1796508333333333,0.1896863611111108,"['→', '→']","['↓', '↑']","['↓', '↑']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
CSRP3,0.0,-0.814575649808411,-1.48066782793518,6.73639,6.73639,4.04461,4.04461,3.92698,3.92698,4.35428,4.35428,3.36402,3.36402,,,0.0,-0.814575649808411,-1.48066782793518,-2.6917800000000005,0.4273000000000002,,-2.6917800000000005,0.4273000000000002,,0.549931582617457,1.48066782793518,4.864330023200003,3.1190800000000007,4.864330023200003,3.1190800000000007,-0.1233889856612648,0.519846666666667,0.519846666666667,"['↓', '→']","['↑', 'NA']","['↑', 'NA']","['disagree', 'NA']","['disagree', 'NA']",0,1,0,mostly_disagree
ZDHHC13,0.421220087513182,0.452940831630179,0.541255970960459,4.81171,13.747737142857144,8.08922,16.717728,8.15604,18.95524,8.16428,19.049993333333333,2.88345,7.208622,3.22793,5.379883333333333,0.421220087513182,0.452940831630179,0.541255970960459,3.2775099999999995,0.0082399999999989,0.3444800000000003,2.9699908571428573,0.0947533333333332,-1.8287386666666672,0.0038690637928718,0.1200358834472769,3.233974775233333,3.269270000000001,5.832436222511252,4.7987295238095244,0.010002990287273,-0.2444191666666664,-0.3998941269841265,"['→', '→']","['↓', '→']","['↓', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
PTPN5,,,,3.3682,5.485348,12.1338,6.0669075,3.32283,4.419845263157894,3.26571,4.820813571428571,4.32517,4.768780769230769,3.22793,3.73229375,,,,8.765600000000001,-0.0571200000000002,-1.0972399999999998,0.5815595,0.4009683082706772,-1.0364870192307691,,,29.366308446400005,9.86284,0.7861609225812194,1.6180465192307691,,-0.8219033333333327,-0.1348372099358972,"['NA', 'NA']","['↓', '↓']","['→', '↓']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
IGSF22,0.0,-0.666306628929285,0.0,4.33054,3.84937,5.39281,4.38166,5.13529,3.62491,3.26571,3.8099975,3.36402,3.844595,4.03491,4.03491,0.0,-0.666306628929285,0.0,1.0622699999999998,-1.8695800000000005,0.67089,0.5322900000000002,0.1850875000000003,0.190315,0.1479881745850359,0.666306628929285,2.533818424633334,2.9318500000000003,0.0395873005645833,0.3472024999999998,-3.1772297943313576e-17,-0.032615,-0.0284979166666666,"['→', '→']","['↓', '↑']","['→', '→']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
TMEM86A,-0.62224425273048,-0.926068354685298,-0.129964353428979,4.81171,14.6757225,3.37051,9.707046,3.92698,19.332833333333333,7.07571,7.2117775,3.36402,10.092071999999998,3.22793,4.438405,-0.62224425273048,-0.926068354685298,-0.129964353428979,-1.4411999999999998,3.14873,-0.1360899999999998,-4.968676499999999,-12.121055833333331,-5.653666999999998,0.1614050275002114,0.796104001256319,5.593468658233332,4.58993,15.575476739084792,7.152379333333334,0.0410233249417916,0.1087591666666667,-0.0570825416666668,"['→', '↑']","['↑', '↓']","['↓', '↑']","['neutral', 'disagree']","['neutral', 'agree']",0,1,1,mostly_disagree
SPTY2D1,0.272710765165543,0.637694058384598,0.90987036442605,73.6191,41.621255000000005,41.7943,36.17680666666666,44.1031,34.03386666666666,35.9228,20.682830000000003,4.80575,16.243423999999997,13.7187,10.759776666666667,0.272710765165543,0.637694058384598,0.90987036442605,-31.824800000000003,-8.180299999999995,8.91295,-5.444448333333341,-13.351036666666658,-5.48364733333333,0.1022108501382011,0.637159599260507,418.4676418125001,40.737750000000005,20.735248426108427,7.906588333333318,0.0530966332717088,3.394812499999996,-0.0032665833333328,"['→', '→']","['↑', '↑']","['↓', '↑']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
UEVLD,-0.202521671185939,-0.412344992173888,-0.149885130945388,13.954,13.954,10.7856,10.7856,12.083,7.40084,11.43,7.347855,6.72805,6.72805,5.64888,4.841895,-0.202521671185939,-0.412344992173888,-0.149885130945388,-3.1684,-0.6530000000000005,-1.0791699999999995,-3.1684,-0.0529850000000005,-1.886155,0.019280268359165,0.2624598612284999,1.8122900036333331,2.5154,2.4517458518583326,3.115415,0.0043863783533792,0.1741024999999999,0.1068537499999999,"['→', '→']","['↑', '→']","['↑', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
LOC103239125,0.957239319548911,2.01579680199211,5.21462668789672,51.0041,51.0041,39.0979,39.0979,32.6242,35.19185,26.1257,26.1257,35.082,35.082,7.26285,9.280325,0.957239319548911,2.01579680199211,5.21462668789672,-11.906199999999998,-6.498500000000004,-27.81915,-11.906199999999998,-9.066150000000004,-25.801675,4.913067297793411,4.257387368347809,122.83921890249998,21.32065,80.20465108395831,16.735524999999996,0.3547822806956504,-1.3260791666666654,-1.157956249999999,"['↑', '↑']","['↑', '↓']","['↑', '↓']","['agree', 'disagree']","['agree', 'disagree']",1,1,0,mixed
TSG101,0.0133272179166033,0.0812504977681502,-0.0052105245642036,51.0041,27.426735,39.0979,39.0979,32.6242,35.19185,26.1257,26.1257,35.082,35.082,7.26285,9.280325,0.0133272179166033,0.0812504977681502,-0.0052105245642036,-11.906199999999998,-6.498500000000004,-27.81915,11.671165000000002,-9.066150000000004,-25.801675,0.0020721213708053,0.0864610223323538,122.83921890249998,21.32065,352.38796135007505,37.472840000000005,-0.0015448118734005,-1.3260791666666654,-3.1227366666666647,"['→', '→']","['↑', '↓']","['↓', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
LDHAL6A,3.99545528439604,3.22530939122817,3.28546865391166,3.3682,3.3682,,,3.02076,3.02076,,,2.88345,2.88345,,,3.99545528439604,3.22530939122817,3.28546865391166,,,,,,,0.1834708081860866,0.7701458931678697,,,,,-0.0591655525403649,,,"['↓', '→']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
LDHC,2.89086839763002,2.62000826777485,2.62325991301954,,,,,2.71868,3.32283,3.81,3.81,3.8446,3.60431,3.22793,3.22793,2.89086839763002,2.62000826777485,2.62325991301954,,1.09132,-0.6166699999999996,,0.4871700000000003,-0.3763799999999997,0.024165014029579,0.2708601298551696,1.4586149200499994,1.7079899999999997,0.37285930125,0.86355,-0.0223007070508732,-0.2846649999999998,-0.1439249999999999,"['→', '→']","['NA', '↓']","['NA', '↓']","['NA', 'neutral']","['NA', 'neutral']",0,0,1,mixed
LDHA,-0.745697939031467,-1.03084247519709,-1.90105897354035,3.84937,18.60527,4.04461,15.054925,2.71868,12.039879999999998,3.26571,11.19673,2.88345,12.22032857142857,3.22793,4.841896666666667,-0.745697939031467,-1.03084247519709,-1.90105897354035,0.1952399999999996,0.5470299999999999,0.3444800000000003,-3.550345000000002,-0.8431499999999978,-7.378431904761904,0.362240546759225,1.155361034508883,0.0311758807,0.3517900000000002,10.782177282190496,6.535281904761906,-0.0962800862090735,0.0124366666666667,-0.3190072420634913,"['→', '↓']","['→', '→']","['↑', '↓']","['neutral', 'neutral']","['neutral', 'agree']",0,0,2,mixed
GTF2H1,0.136523626909547,0.416182110112049,0.414933234984812,38.4937,41.3807,42.4684,42.4684,3.32283,19.937015,3.81,14.332833333333332,4.32517,12.97553,5.64888,5.64888,0.136523626909547,0.416182110112049,0.414933234984812,3.9747000000000057,0.4871699999999999,1.3237100000000002,1.0877000000000052,-5.604181666666669,-7.326649999999999,0.0259537227974716,0.279658483202502,3.315068775433345,3.487530000000006,19.758243887084284,8.414350000000004,0.0232008006729387,-0.2209158333333336,-0.7011958333333331,"['→', '→']","['↓', '↑']","['↓', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
HPS5,0.435123952950131,0.494581575188845,0.856748469177198,38.4937,23.096205,42.4684,42.4684,36.5512,11.4788875,17.9614,14.332833333333332,19.223,16.339556666666667,5.64888,4.841895,0.435123952950131,0.494581575188845,0.856748469177198,3.9747000000000057,-18.5898,-13.57412,19.372195000000005,2.8539458333333325,-11.497661666666666,0.0520778834378601,0.421624516227067,140.3791315841334,22.56450000000001,238.6282073311142,30.86985666666667,0.0351353763522555,-1.4624016666666662,-2.572488055555554,"['→', '→']","['↓', '↑']","['↓', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
LOC103239243,,,,,,4.04461,4.04461,,,4.35428,4.35428,3.8446,3.8446,,,,,,,,,,,,,,,,,,,,,"['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
LOC103239253,4.4907967120841,3.69519912112113,6.2109492532576,,,,,3.32283,3.32283,,,,,,,4.4907967120841,3.69519912112113,6.2109492532576,,,,,,,1.6534831698327328,2.51575013213647,,,,,0.1433460450977915,,,"['↓', '↑']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
SAA4,3.33677354312967,5.23139971825492,3.99149416934524,4.33054,3.60878,4.04461,3.70756,4.83321,4.83321,3.26571,3.26571,2.88345,2.88345,,,3.33677354312967,5.23139971825492,3.99149416934524,-0.2859300000000004,-1.5675000000000003,,0.0987799999999996,-1.5675000000000003,,0.9259388686798096,1.89462617512525,0.8212108324499998,1.28157,1.3882445192,1.66628,0.0545600521846308,-0.2135950000000001,-0.2777133333333335,"['↑', '↓']","['↓', 'NA']","['↓', 'NA']","['disagree', 'NA']","['disagree', 'NA']",0,1,0,mostly_disagree
SAAL1,0.485964244552437,0.647262452138646,0.709570983869058,17.3221,17.3221,20.2231,20.2231,16.9162,16.9162,6.53143,6.53143,11.5338,7.44891,7.26285,7.26285,0.485964244552437,0.647262452138646,0.709570983869058,2.901,-10.38477,-4.270949999999999,2.901,-10.38477,-0.1860599999999994,0.0133165731274558,0.223606739316621,44.2212243813,13.28577,48.3425516001,13.28577,0.0186338949430517,-0.5976624999999997,-0.2572550000000001,"['→', '→']","['↓', '↑']","['↓', '↑']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
TPH1,0.976862137733689,1.78822583797175,4.40098519474844,,,4.71871,4.71871,,,4.89857,4.89857,3.36402,3.36402,3.22793,3.22793,0.976862137733689,1.78822583797175,4.40098519474844,,,-0.1360899999999998,,,-0.1360899999999998,3.2015735366780307,3.424123057014751,,0.0,,0.0,0.2853435880845623,-0.0028352083333333,-0.0028352083333333,"['↑', '↑']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
SERGEF,0.389344889775756,0.0737480986929335,0.494192802535461,14.9163,12.67084111111111,15.5043,11.085204444444445,6.94774,7.763342,13.0629,8.300358750000001,5.7669,7.551875714285714,8.06983,6.724856666666667,0.389344889775756,0.0737480986929335,0.494192802535461,0.588000000000001,6.115160000000001,2.30293,-1.585636666666666,0.5370167500000012,-0.8270190476190473,0.047894694723512,0.4204447038425275,8.003930023900002,5.52716,1.1569586460670649,2.122653416666667,0.0087373260633087,0.1429108333333333,0.0632181349206349,"['→', '→']","['↑', '↓']","['↑', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
